year	age	educ	degree	sex	postlife	happy	life	richwork	news	tvhours	usewww	zodiac	degree3	newsreordered	id	income98	region	vote96	vote00
2002	31	12	1	1	0	0	0	0	0	-1	1	10	2	0	1973	22	1	1	1
2002	52	12	1	1	1	1	2	1	2	3	1	9	2	4	1974	19	1	1	1
2002	77	16	3	1	1	1	0	0	5	1	2	3	3	1	1975	98	1	1	2
2002	33	17	4	2	0	0	0	0	0	-1	1	1	3	0	1976	20	1	1	1
2002	35	12	1	1	0	0	0	0	0	-1	1	3	2	0	1977	22	1	2	2
2002	36	18	4	2	0	0	0	0	0	-1	1	10	3	0	1978	21	1	1	1
2002	83	12	1	2	2	1	0	0	1	8	2	12	2	5	1979	18	1	1	1
2002	46	14	1	1	8	2	2	8	0	-1	1	2	2	0	1980	22	1	1	1
2002	63	12	1	2	0	0	0	0	0	-1	1	2	2	0	1981	20	1	1	1
2002	83	8	0	1	0	0	0	0	0	-1	2	4	1	0	1982	98	1	1	1
2002	55	12	1	2	1	2	2	1	1	4	1	4	2	5	1983	18	1	2	1
2002	49	14	1	1	1	2	0	0	1	9	2	6	2	5	1984	18	1	1	1
2002	77	10	1	1	0	0	0	0	0	-1	1	5	2	0	1985	24	1	1	1
2002	71	13	1	2	0	0	0	0	0	-1	2	11	2	0	1986	10	1	1	1
2002	56	20	4	1	1	2	2	1	1	1	1	11	3	5	1987	22	1	1	1
2002	76	12	1	2	1	2	2	0	0	-1	2	7	2	0	1988	11	1	1	1
2002	57	17	3	1	0	0	0	0	0	-1	1	1	3	0	1989	24	1	2	2
2002	46	13	1	2	1	1	1	1	1	1	1	9	2	5	1990	19	1	2	2
2002	64	11	0	1	2	2	0	0	1	2	1	5	1	5	1991	12	1	2	2
2002	65	12	0	1	8	1	8	1	0	-1	2	3	1	0	1992	16	1	1	1
2002	26	12	1	2	0	0	0	0	0	-1	1	6	2	0	1993	7	1	2	2
2002	23	12	1	2	2	1	1	1	0	-1	1	11	2	0	1994	24	1	 	2
2002	40	17	3	2	0	0	0	0	0	-1	1	11	3	0	1995	19	1	1	1
2002	45	13	1	2	0	0	0	0	0	-1	1	11	2	0	1996	8	5	2	1
2002	59	14	2	1	0	0	0	0	0	-1	1	6	2	0	1997	22	5	1	1
2002	81	12	1	1	2	2	0	0	5	2	2	4	2	1	1998	15	5	1	2
2002	76	12	1	2	1	1	3	0	2	4	1	4	2	4	1999	19	5	1	1
2002	35	12	1	1	2	2	0	0	2	2	2	10	2	4	2000	20	5	2	2
2002	64	6	0	1	2	2	2	0	0	-1	2	4	1	0	2001	7	5	2	2
2002	19	12	1	2	0	0	0	0	0	-1	1	6	2	0	2002	11	5	 	 
2002	69	11	0	1	1	2	2	0	4	22	2	1	1	2	2003	3	5	2	2
2002	31	12	1	2	2	1	0	0	4	3	2	8	2	2	2004	4	5	1	2
2002	53	10	1	2	1	2	2	0	0	-1	1	8	2	0	2005	2	5	1	1
2002	76	12	1	2	0	0	0	0	0	-1	2	9	2	0	2006	18	5	1	1
2002	57	13	1	1	0	0	0	0	0	-1	2	5	2	0	2007	17	5	1	1
2002	57	12	1	2	1	2	1	0	0	-1	1	12	2	0	2008	15	5	1	1
2002	58	12	1	1	1	2	0	0	3	2	1	4	2	3	2009	18	5	1	1
2002	36	15	2	2	1	3	2	2	0	-1	1	8	2	0	2010	18	5	2	2
2002	63	14	1	1	0	0	0	0	0	-1	1	4	2	0	2011	16	5	1	1
2002	35	16	3	1	0	0	0	0	0	-1	1	9	3	0	2012	17	5	2	2
2002	54	6	0	1	1	3	1	1	4	3	1	2	1	2	2013	21	5	1	1
2002	56	12	1	2	1	1	0	0	1	1	1	3	2	5	2014	21	5	1	1
2002	51	13	1	2	1	2	2	1	0	-1	1	3	2	0	2015	23	5	1	1
2002	30	19	3	2	0	0	0	0	0	-1	1	10	3	0	2016	1	5	1	1
2002	46	14	2	2	0	0	0	0	0	-1	1	4	2	0	2017	23	5	1	1
2002	40	10	1	2	1	3	2	1	0	-1	2	12	2	0	2018	15	5	2	2
2002	28	13	1	2	0	0	0	0	0	-1	1	7	2	0	2019	12	5	 	 
2002	74	3	0	2	1	3	2	0	1	3	2	8	1	5	2020	5	5	1	1
2002	77	12	1	2	8	2	0	0	1	4	1	3	2	5	2021	21	5	1	1
2002	72	18	4	2	1	2	1	1	0	-1	1	8	3	0	2022	17	5	1	1
2002	68	7	0	1	0	0	0	0	0	-1	2	1	1	0	2023	17	5	1	2
2002	70	8	0	1	0	0	0	0	0	-1	2	4	1	0	2024	8	5	2	2
2002	33	12	1	1	1	2	1	1	0	-1	2	6	2	0	2025	14	5	2	1
2002	39	11	0	1	1	2	2	1	1	2	2	4	1	5	2026	15	3	1	2
2002	54	12	1	2	1	2	0	0	3	2	2	11	2	3	2027	16	3	1	1
2002	39	16	3	2	2	2	1	1	0	-1	1	6	3	0	2028	13	3	1	1
2002	41	16	3	1	0	0	0	0	0	-1	1	7	3	0	2029	17	3	1	1
2002	68	16	3	1	0	0	0	0	0	-1	2	1	3	0	2030	16	3	1	1
2002	70	12	1	1	0	0	0	0	0	-1	1	4	2	0	2031	18	3	1	1
2002	60	14	1	1	1	2	1	2	1	3	1	2	2	5	2032	18	3	1	1
2002	20	8	0	1	2	3	0	0	1	3	2	5	1	5	2033	12	3	 	 
2002	27	12	1	1	1	3	2	2	0	-1	1	10	2	0	2034	14	3	2	2
2002	44	12	1	2	0	0	0	0	0	-1	1	4	2	0	2035	19	3	1	1
2002	70	12	1	1	0	0	0	0	0	-1	2	6	2	0	2036	18	3	1	1
2002	28	17	4	2	0	0	0	0	0	-1	1	10	3	0	2037	19	3	1	1
2002	36	13	1	2	1	1	0	0	1	1	1	9	2	5	2038	22	3	1	1
2002	54	11	1	2	0	0	0	0	0	-1	2	6	2	0	2039	16	3	1	1
2002	70	18	4	1	0	0	0	0	0	-1	2	9	3	0	2040	16	3	1	1
2002	74	12	1	1	8	2	0	0	1	3	2	1	2	5	2041	24	3	1	1
2002	83	12	1	1	1	2	1	0	0	-1	2	10	2	0	2042	21	3	1	1
2002	42	14	2	2	0	0	0	0	0	-1	1	1	2	0	2043	20	3	1	1
2002	40	12	1	1	0	0	0	0	0	-1	2	5	2	0	2044	20	3	1	1
2002	35	12	1	2	0	0	0	0	0	-1	1	12	2	0	2045	20	3	1	1
2002	42	17	3	2	1	2	0	0	1	3	1	9	3	5	2046	15	3	1	1
2002	38	12	1	2	1	3	2	2	0	-1	2	5	2	0	2047	10	3	2	1
2002	40	15	2	2	0	0	0	0	0	-1	1	2	2	0	2048	19	3	2	2
2002	41	14	1	1	0	0	0	0	0	-1	1	5	2	0	2049	20	3	1	1
2002	27	16	3	1	0	0	0	0	0	-1	1	5	3	0	2050	18	3	2	2
2002	60	13	1	1	1	1	1	0	2	4	1	10	2	4	2051	20	3	1	1
2002	55	12	1	2	2	2	0	0	5	5	1	6	2	1	2052	19	3	1	1
2002	23	12	1	1	1	2	1	1	0	-1	1	12	2	0	2053	19	3	 	2
2002	57	12	1	2	0	0	0	0	0	-1	1	8	2	0	2054	16	3	1	1
2002	48	12	1	1	0	0	0	0	0	-1	1	2	2	0	2055	15	3	2	2
2002	67	11	0	2	0	0	0	0	0	-1	2	1	1	0	2056	24	3	1	2
2002	25	13	1	2	2	2	0	0	3	1	1	10	2	3	2057	17	3	1	1
2002	42	14	1	2	0	0	0	0	0	-1	1	1	2	0	2058	19	3	1	1
2002	33	15	2	1	0	0	0	0	0	-1	1	6	2	0	2059	24	3	1	1
2002	48	18	4	2	0	0	0	0	0	-1	1	6	3	0	2060	18	3	2	1
2002	46	18	4	2	1	1	0	0	1	1	1	12	3	5	2061	21	3	1	1
2002	84	12	1	1	1	2	2	0	0	-1	2	1	2	0	2062	24	3	1	1
2002	58	17	4	2	0	0	0	0	0	-1	1	9	3	0	2063	23	3	1	1
2002	64	16	3	2	0	0	0	0	0	-1	2	9	3	0	2064	22	3	1	1
2002	46	15	1	2	0	0	0	0	0	-1	1	7	2	0	2065	13	3	1	1
2002	41	16	3	1	9	2	1	1	2	4	1	1	3	4	2066	20	3	1	1
2002	45	12	1	2	1	2	2	1	0	-1	1	9	2	0	2067	18	3	1	1
2002	31	12	1	1	0	0	0	0	0	-1	2	7	2	0	2068	16	3	2	2
2002	61	8	0	2	1	2	2	0	1	3	2	4	1	5	2069	8	3	2	2
2002	47	10	1	2	1	3	2	0	0	-1	1	4	2	0	2070	11	3	2	2
2002	25	13	1	2	0	0	0	0	0	-1	1	8	2	0	2071	18	3	1	2
2002	22	13	1	2	1	1	2	0	4	5	1	8	2	2	2072	15	3	 	2
2002	64	10	0	2	1	1	2	2	0	-1	2	2	1	0	2073	15	3	1	1
2002	22	14	1	2	8	2	2	1	3	3	1	8	2	3	2074	6	4	 	2
2002	33	17	3	1	1	1	0	0	4	1	1	5	3	2	2075	22	4	1	1
2002	22	16	1	1	0	0	0	0	0	-1	1	1	2	0	2076	10	4	 	1
2002	22	14	1	1	1	3	2	0	0	-1	1	6	2	0	2077	2	4	 	2
2002	24	13	1	2	0	0	0	0	0	-1	1	8	2	0	2078	19	4	1	2
2002	74	12	1	2	1	2	1	0	1	5	1	9	2	5	2079	12	4	1	1
2002	40	20	4	2	1	1	0	0	1	1	1	3	3	5	2080	21	4	1	1
2002	46	16	4	1	1	2	1	1	0	-1	1	98	3	0	2081	24	4	1	1
2002	43	20	4	2	0	0	0	0	0	-1	1	1	3	0	2082	23	4	 	 
2002	30	20	3	2	0	0	0	0	0	-1	1	5	3	0	2083	17	4	2	1
2002	24	16	1	1	1	1	1	1	1	1	1	7	2	5	2084	13	4	1	1
2002	70	11	0	2	2	1	0	0	1	5	1	8	1	5	2085	16	4	1	1
2002	30	12	1	2	0	0	0	0	0	-1	1	1	2	0	2086	18	4	1	1
2002	23	14	1	1	0	0	0	0	0	-1	1	10	2	0	2087	9	4	 	1
2002	56	12	1	2	0	0	0	0	0	-1	1	12	2	0	2088	18	4	1	1
2002	29	12	1	1	1	2	0	0	1	2	1	7	2	5	2089	20	4	2	1
2002	23	14	1	1	2	2	1	2	0	-1	1	4	2	0	2090	16	4	 	2
2002	23	16	1	1	0	0	0	0	0	-1	1	1	2	0	2091	9	4	 	2
2002	29	16	3	1	0	0	0	0	0	-1	1	9	3	0	2092	16	4	2	2
2002	53	13	1	1	0	0	0	0	0	-1	1	2	2	0	2093	1	4	1	1
2002	50	12	1	1	2	2	2	1	0	-1	2	7	2	0	2094	18	4	2	2
2002	54	20	4	2	0	0	0	0	0	-1	1	1	3	0	2095	16	4	 	 
2002	37	18	4	1	0	0	0	0	0	-1	1	8	3	0	2096	19	4	1	2
2002	23	15	1	1	1	2	1	1	1	2	1	7	2	5	2097	5	4	 	2
2002	46	9	0	1	0	0	0	0	0	-1	2	10	1	0	2098	11	6	1	1
2002	60	14	1	1	1	2	2	0	1	5	2	4	2	5	2099	12	6	1	1
2002	68	14	1	2	0	0	0	0	0	-1	1	5	2	0	2100	18	6	1	1
2002	35	12	1	2	0	0	0	0	0	-1	2	12	2	0	2101	9	6	2	1
2002	37	9	0	1	0	0	0	0	0	-1	2	1	1	0	2102	12	6	1	1
2002	23	12	1	1	0	0	0	0	0	-1	1	12	2	0	2103	10	6	 	2
2002	65	4	0	1	1	2	0	0	5	0	2	5	1	1	2104	6	6	1	1
2002	30	12	1	1	1	1	1	1	0	-1	2	9	2	0	2105	15	6	1	1
2002	28	14	1	1	0	0	0	0	0	-1	1	9	2	0	2106	8	6	2	2
2002	82	8	0	2	0	0	0	0	0	-1	2	10	1	0	2107	6	6	1	1
2002	55	10	0	1	1	2	2	1	4	1	2	5	1	2	2108	19	6	2	2
2002	63	8	0	1	1	2	2	2	0	-1	2	10	1	0	2109	10	6	1	1
2002	41	13	1	1	2	2	2	2	2	3	2	3	2	4	2110	11	6	1	1
2002	47	12	1	2	1	2	2	2	0	-1	2	2	2	0	2111	11	6	1	1
2002	46	12	1	1	0	0	0	0	0	-1	1	9	2	0	2112	13	6	1	1
2002	69	8	0	1	0	0	0	0	0	-1	2	11	1	0	2113	11	6	1	1
2002	56	18	4	2	0	0	0	0	0	-1	1	7	3	0	2114	22	6	1	1
2002	29	10	0	2	0	0	0	0	0	-1	2	4	1	0	2115	8	7	1	1
2002	33	8	0	2	2	2	2	1	5	8	2	3	1	1	2116	9	7	1	1
2002	51	10	0	1	0	0	0	0	0	-1	1	2	1	0	2117	8	7	1	1
2002	56	14	1	1	0	0	0	0	0	-1	2	9	2	0	2118	16	7	1	1
2002	62	16	3	1	0	0	0	0	0	-1	1	12	3	0	2119	16	7	1	1
2002	39	11	0	1	1	1	2	0	1	1	2	12	1	5	2120	16	7	1	1
2002	89	4	0	1	1	2	0	0	1	3	2	5	1	5	2121	11	7	1	1
2002	43	12	1	1	1	1	1	1	0	-1	2	8	2	0	2122	17	7	2	2
2002	28	11	0	1	1	1	1	1	0	-1	2	7	1	0	2123	14	7	2	2
2002	22	11	1	1	0	0	0	0	0	-1	2	12	2	0	2124	15	7	 	2
2002	45	8	0	1	0	0	0	0	0	-1	1	5	1	0	2125	21	7	1	1
2002	75	0	0	2	1	2	1	0	5	6	2	12	1	1	2126	10	7	1	2
2002	33	11	0	2	1	2	0	0	2	5	2	10	1	4	2127	3	7	1	2
2002	57	12	1	2	1	1	1	1	0	-1	2	5	2	0	2128	18	7	1	1
2002	60	16	3	1	0	0	0	0	0	-1	1	12	3	0	2129	21	7	1	1
2002	28	12	1	2	1	2	0	0	2	4	2	10	2	4	2130	13	7	 	 
2002	41	12	1	1	0	0	0	0	0	-1	2	8	2	0	2131	12	7	1	1
2002	65	7	0	1	0	0	0	0	0	-1	2	1	1	0	2132	9	7	1	1
2002	39	12	1	2	1	2	2	1	1	3	1	3	2	5	2133	20	7	1	1
2002	56	14	1	2	1	2	0	0	3	3	2	8	2	3	2134	16	7	2	2
2002	38	11	0	1	0	0	0	0	0	-1	2	6	1	0	2135	13	7	1	1
2002	64	12	1	1	1	1	1	0	1	1	2	7	2	5	2136	16	7	1	1
2002	60	12	1	2	1	2	0	0	1	2	2	4	2	5	2137	24	7	1	1
2002	46	12	1	2	1	3	0	0	2	2	1	4	2	4	2138	22	3	1	1
2002	52	13	1	1	1	1	2	1	0	-1	1	1	2	0	2139	21	3	1	1
2002	41	19	4	1	0	0	0	0	0	-1	1	7	3	0	2140	20	3	1	1
2002	64	13	1	2	0	0	0	0	0	-1	1	11	2	0	2141	98	3	1	1
2002	33	16	1	2	1	1	0	0	4	1	1	2	2	2	2142	18	3	2	2
2002	27	12	1	2	1	2	2	1	0	-1	1	7	2	0	2143	20	3	2	2
2002	28	15	1	2	0	0	0	0	0	-1	1	5	2	0	2144	19	3	1	1
2002	36	16	3	1	0	0	0	0	0	-1	1	11	3	0	2145	20	3	1	1
2002	46	14	2	1	1	2	1	1	5	1	1	2	2	1	2146	21	3	1	2
2002	54	12	1	1	0	0	0	0	0	-1	2	3	2	0	2147	19	3	2	2
2002	71	12	1	2	0	0	0	0	0	-1	2	8	2	0	2148	11	3	1	1
2002	45	12	1	2	0	0	0	0	0	-1	1	2	2	0	2149	19	3	1	1
2002	50	12	1	1	2	2	2	1	3	3	1	11	2	3	2150	20	3	1	1
2002	51	14	1	2	1	1	0	0	4	1	1	6	2	2	2151	19	3	1	1
2002	53	12	1	1	1	2	2	1	0	-1	1	5	2	0	2152	21	3	1	1
2002	34	12	1	2	0	0	0	0	0	-1	2	10	2	0	2153	20	3	2	2
2002	43	14	2	1	0	0	0	0	0	-1	2	11	2	0	2154	19	3	1	1
2002	47	12	1	2	1	2	0	0	3	2	1	5	2	3	2155	20	3	2	1
2002	33	2	0	1	2	1	2	1	0	-1	2	3	1	0	2156	21	3	1	2
2002	37	12	1	2	0	0	0	0	0	-1	1	4	2	0	2157	20	3	1	1
2002	53	14	1	2	1	2	2	1	3	6	2	4	2	3	2158	13	4	1	2
2002	44	12	1	2	1	3	0	0	3	5	2	8	2	3	2159	14	4	1	1
2002	19	12	1	1	1	2	1	1	0	-1	2	1	2	0	2160	4	4	 	 
2002	26	8	0	1	0	0	0	0	0	-1	2	1	1	0	2161	98	4	2	2
2002	87	12	1	2	1	1	0	0	1	4	2	8	2	5	2162	11	4	1	1
2002	85	8	0	1	1	2	2	0	0	-1	2	4	1	0	2163	11	4	1	1
2002	49	12	1	1	0	0	0	0	0	-1	2	9	2	0	2164	18	4	2	2
2002	48	13	1	2	0	0	0	0	0	-1	1	10	2	0	2165	98	4	2	2
2002	43	13	1	2	1	1	1	2	2	2	1	11	2	4	2166	22	4	1	2
2002	47	13	1	2	1	2	0	0	2	2	1	9	2	4	2167	15	4	1	1
2002	31	14	2	2	2	2	1	1	0	-1	1	11	2	0	2168	12	4	2	2
2002	80	12	1	2	0	0	0	0	0	-1	2	6	2	0	2169	24	4	1	1
2002	35	13	1	1	0	0	0	0	0	-1	1	11	2	0	2170	9	4	1	2
2002	52	12	1	1	8	2	1	2	3	3	2	10	2	3	2171	19	4	1	1
2002	24	13	1	2	1	1	0	0	3	5	2	98	2	3	2172	24	4	2	2
2002	72	12	1	1	8	1	2	0	0	-1	1	12	2	0	2173	17	4	1	1
2002	22	14	2	2	0	0	0	0	0	-1	1	3	2	0	2174	15	4	 	1
2002	60	11	0	1	0	0	0	0	0	-1	2	8	1	0	2175	15	4	1	1
2002	68	16	3	1	1	2	0	0	1	5	2	12	3	5	2176	21	4	1	1
2002	49	12	1	2	0	0	0	0	0	-1	2	8	2	0	2177	19	4	1	1
2002	27	15	2	2	0	0	0	0	0	-1	2	8	2	0	2178	17	6	2	1
2002	43	12	1	1	1	1	2	1	0	-1	1	10	2	0	2179	17	6	1	1
2002	51	7	0	2	0	0	0	0	0	-1	1	1	1	0	2180	9	6	1	1
2002	46	12	1	1	0	0	0	0	0	-1	1	6	2	0	2181	16	6	1	1
2002	87	8	0	1	2	2	2	0	1	3	2	2	1	5	2182	10	6	1	1
2002	69	10	1	1	1	1	1	1	0	-1	2	3	2	0	2183	23	6	1	1
2002	41	13	1	1	0	0	0	0	0	-1	2	7	2	0	2184	22	6	1	1
2002	32	13	1	2	0	0	0	0	0	-1	1	12	2	0	2185	2	6	1	1
2002	34	14	1	2	1	2	0	0	2	2	1	2	2	4	2186	12	6	1	2
2002	56	12	1	2	0	0	0	0	0	-1	1	5	2	0	2187	24	6	1	1
2002	41	8	0	2	1	1	1	1	4	7	2	4	1	2	2188	16	6	2	2
2002	72	7	0	2	1	2	0	0	5	1	2	4	1	1	2189	6	6	1	1
2002	50	13	1	2	1	2	2	1	0	-1	1	11	2	0	2190	19	6	1	1
2002	37	13	1	1	0	0	0	0	0	-1	2	4	2	0	2191	98	6	1	1
2002	55	12	1	2	0	0	0	0	0	-1	2	2	2	0	2192	1	6	1	1
2002	57	12	1	2	0	0	0	0	0	-1	1	9	2	0	2193	13	6	1	1
2002	45	12	1	1	1	1	0	0	3	2	1	7	2	3	2194	20	4	2	2
2002	40	12	1	1	0	0	0	0	0	-1	1	6	2	0	2195	18	4	2	2
2002	51	8	0	1	0	0	0	0	0	-1	2	3	1	0	2196	5	4	2	2
2002	31	16	3	2	0	0	0	0	0	-1	1	9	3	0	2197	18	4	2	2
2002	25	16	3	2	0	0	0	0	0	-1	1	3	3	0	2198	17	4	2	2
2002	75	1	0	1	1	2	0	0	1	2	2	6	1	5	2199	20	4	 	 
2002	29	15	2	2	1	2	2	1	0	-1	2	2	2	0	2200	20	4	1	1
2002	23	12	1	2	0	0	0	0	0	-1	1	5	2	0	2201	15	4	 	2
2002	20	12	1	2	1	2	1	1	2	1	2	8	2	4	2202	1	4	 	 
2002	37	11	0	2	1	1	0	0	1	5	2	2	1	5	2203	8	4	2	2
2002	42	12	1	1	1	2	2	0	0	-1	1	12	2	0	2204	6	4	1	1
2002	34	14	3	2	0	0	0	0	0	-1	2	5	3	0	2205	20	4	1	1
2002	46	11	0	2	0	0	0	0	0	-1	2	8	1	0	2206	17	4	2	1
2002	33	16	3	2	0	0	0	0	0	-1	1	4	3	0	2207	15	4	1	1
2002	44	13	1	2	0	0	0	0	0	-1	2	8	2	0	2208	10	8	2	2
2002	40	16	3	2	1	2	2	1	2	1	1	5	3	4	2209	19	8	1	1
2002	19	11	0	2	0	0	0	0	0	-1	1	9	1	0	2210	21	8	 	 
2002	20	12	1	2	0	0	0	0	0	-1	1	3	2	0	2211	98	8	 	1
2002	29	12	1	1	1	1	0	0	3	1	2	11	2	3	2212	18	8	2	2
2002	58	12	1	2	1	2	3	1	0	-1	2	10	2	0	2213	11	8	1	1
2002	76	8	0	2	0	0	0	0	0	-1	2	4	1	0	2214	7	8	1	2
2002	47	17	3	2	0	0	0	0	0	-1	1	4	3	0	2215	17	8	1	1
2002	39	12	1	2	0	0	0	0	0	-1	2	9	2	0	2216	19	8	1	1
2002	30	12	1	1	2	2	2	1	2	4	1	7	2	4	2217	15	8	2	2
2002	23	15	2	2	8	2	0	0	4	2	2	12	2	2	2218	8	8	 	2
2002	30	11	0	1	2	1	1	1	0	-1	2	6	1	0	2219	19	8	2	1
2002	29	13	1	1	0	0	0	0	0	-1	1	2	2	0	2220	18	8	1	1
2002	36	13	1	1	0	0	0	0	0	-1	2	3	2	0	2221	14	8	2	1
2002	86	4	0	2	1	3	0	0	1	2	2	5	1	5	2222	98	8	 	 
2002	23	12	1	1	0	0	0	0	0	-1	2	10	2	0	2223	11	8	 	2
2002	54	10	0	2	0	0	0	0	0	-1	2	4	1	0	2224	24	8	1	1
2002	43	12	1	1	1	2	2	1	2	3	2	3	2	4	2225	10	8	1	2
2002	50	16	3	1	1	2	1	1	0	-1	2	8	3	0	2226	15	8	1	1
2002	55	16	3	1	0	0	0	0	0	-1	2	12	3	0	2227	17	8	1	1
2002	32	11	0	1	8	2	1	1	3	3	1	11	1	3	2228	16	8	2	2
2002	45	12	1	1	2	2	2	1	0	-1	1	3	2	0	2229	19	2	2	2
2002	23	12	1	1	1	1	1	1	2	3	1	5	2	4	2230	16	2	 	1
2002	35	11	1	2	2	2	8	1	0	-1	1	11	2	0	2231	98	2	2	2
2002	40	12	1	1	0	0	0	0	0	-1	2	7	2	0	2232	13	2	2	2
2002	40	12	1	2	1	1	2	2	1	4	1	1	2	5	2233	19	2	1	1
2002	72	17	4	1	1	2	1	0	1	4	1	3	3	5	2234	18	2	1	1
2002	61	3	0	1	8	2	0	0	5	4	2	7	1	1	2235	1	2	2	2
2002	21	13	1	2	1	3	3	0	0	-1	1	6	2	0	2236	11	2	 	2
2002	19	11	0	1	0	0	0	0	0	-1	1	7	1	0	2237	16	2	 	 
2002	56	12	1	2	0	0	0	0	0	-1	1	7	2	0	2238	8	2	1	2
2002	35	13	1	2	2	2	2	1	4	3	1	8	2	2	2239	3	2	2	2
2002	75	12	1	2	0	0	0	0	0	-1	2	4	2	0	2240	24	2	1	1
2002	45	12	1	1	2	1	2	1	5	4	1	4	2	1	2241	17	2	2	2
2002	27	13	1	2	2	2	0	0	2	5	1	2	2	4	2242	15	2	2	1
2002	48	12	1	1	2	3	1	2	0	-1	2	6	2	0	2243	19	2	1	1
2002	37	14	2	1	0	0	0	0	0	-1	1	6	2	0	2244	13	2	2	1
2002	31	13	1	2	2	1	2	0	1	4	1	5	2	5	2245	16	5	2	2
2002	54	12	1	2	1	2	0	0	1	3	2	5	2	5	2246	17	5	1	1
2002	73	6	0	2	0	0	0	0	0	-1	2	1	1	0	2247	98	5	1	2
2002	53	12	1	2	0	0	0	0	0	-1	2	1	2	0	2248	18	5	1	1
2002	45	10	0	1	1	1	0	0	5	3	2	5	1	1	2249	10	5	2	2
2002	55	11	0	1	0	0	0	0	0	-1	2	1	1	0	2250	12	5	2	2
2002	41	10	0	2	0	0	0	0	0	-1	2	10	1	0	2251	2	5	2	2
2002	60	14	1	2	0	0	0	0	0	-1	1	11	2	0	2252	16	5	2	2
2002	75	16	3	2	8	2	0	0	1	4	2	8	3	5	2253	24	5	1	1
2002	36	13	1	1	1	2	1	2	0	-1	2	8	2	0	2254	16	5	1	1
2002	26	12	1	1	0	0	0	0	0	-1	2	7	2	0	2255	10	5	2	2
2002	46	15	1	2	1	1	1	1	1	3	2	5	2	5	2256	8	5	2	1
2002	49	12	1	2	2	1	0	0	1	8	2	8	2	5	2257	16	5	2	2
2002	59	12	1	1	0	0	0	0	0	-1	2	1	2	0	2258	9	5	1	1
2002	33	14	1	2	0	0	0	0	0	-1	1	4	2	0	2259	14	5	1	1
2002	55	11	0	2	1	3	3	2	5	5	2	5	1	1	2260	11	5	1	1
2002	49	11	0	2	1	2	0	0	1	2	2	2	1	5	2261	10	5	2	2
2002	47	14	2	1	1	1	1	1	0	-1	1	2	2	0	2262	21	5	2	2
2002	48	12	1	1	0	0	0	0	0	-1	2	2	2	0	2263	98	5	1	2
2002	48	16	3	1	1	2	0	0	1	1	1	7	3	5	2264	21	5	1	1
2002	55	17	3	1	0	0	0	0	0	-1	1	8	3	0	2265	22	5	1	1
2002	65	12	1	2	0	0	0	0	0	-1	1	4	2	0	2266	1	5	1	1
2002	53	16	3	1	1	2	0	0	2	3	1	5	3	4	2267	23	5	1	1
2002	37	12	1	1	1	1	2	1	0	-1	1	7	2	0	2268	21	5	1	1
2002	36	12	1	1	0	0	0	0	0	-1	1	7	2	0	2269	23	5	1	1
2002	34	13	1	2	0	0	0	0	0	-1	1	4	2	0	2270	20	5	1	1
2002	32	13	1	2	1	1	0	0	2	3	1	2	2	4	2271	18	5	1	1
2002	52	16	3	1	1	2	1	2	0	-1	1	9	3	0	2272	23	5	1	2
2002	55	15	1	1	0	0	0	0	0	-1	1	1	2	0	2273	21	5	1	1
2002	63	14	1	1	0	0	0	0	0	-1	2	4	2	0	2274	23	5	1	1
2002	41	11	1	1	0	0	0	0	0	-1	1	1	2	0	2275	22	5	2	2
2002	52	12	1	1	0	0	0	0	0	-1	1	3	2	0	2276	10	5	1	2
2002	21	12	1	1	1	3	0	0	1	1	2	5	2	5	2277	15	5	 	2
2002	66	12	1	1	1	2	1	1	0	-1	2	2	2	0	2278	13	5	1	1
2002	39	11	0	2	0	0	0	0	0	-1	2	8	1	0	2279	13	5	2	2
2002	20	7	0	1	0	0	0	0	0	-1	2	3	1	0	2280	9	5	 	2
2002	36	9	0	2	1	3	1	1	0	-1	2	5	1	0	2281	12	5	2	1
2002	22	12	1	2	0	0	0	0	0	-1	2	7	2	0	2282	9	5	 	1
2002	20	9	0	2	1	3	3	0	0	-1	2	7	1	0	2283	5	5	 	2
2002	37	12	1	1	0	0	0	0	0	-1	1	11	2	0	2284	12	5	1	1
2002	45	16	3	1	0	0	0	0	0	-1	1	10	3	0	2285	20	5	1	1
2002	46	14	2	1	0	0	0	0	0	-1	2	5	2	0	2286	16	5	1	1
2002	27	15	1	2	2	2	2	1	3	2	1	3	2	3	2287	16	4	1	1
2002	43	16	3	2	1	2	1	1	0	-1	1	5	3	0	2288	17	4	1	1
2002	77	12	1	2	0	0	0	0	0	-1	2	2	2	0	2289	9	4	2	1
2002	64	13	2	2	0	0	0	0	0	-1	2	12	2	0	2290	15	4	1	1
2002	19	20	4	1	1	1	2	1	1	1	1	99	3	5	2291	23	4	 	1
2002	26	17	3	1	1	1	1	1	0	-1	1	12	3	0	2292	16	4	2	2
2002	79	12	1	1	0	0	0	0	0	-1	2	8	2	0	2293	16	4	1	1
2002	40	16	3	2	1	2	0	0	2	2	2	2	3	4	2294	17	4	1	1
2002	44	20	3	1	0	0	0	0	0	-1	1	10	3	0	2295	18	4	1	1
2002	65	8	0	2	0	0	0	0	0	-1	2	5	1	0	2296	24	4	1	1
2002	50	16	3	2	1	2	1	1	1	2	1	99	3	5	2297	24	4	1	1
2002	38	15	2	2	8	2	2	2	0	-1	1	2	2	0	2298	17	4	1	2
